"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"35Z3IMZU","webpage","2016","2020; HAS (FR)","Diagnostic et traitement de la sclérose en plaque de l'enfant","","","","","France","","2016","2026-01-08 01:30:59","2026-01-08 01:30:59","","","","","","","","","","","","","","","French","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8P8YJ8CG","webpage","2014","Marta Lopez de Argumedo (osteba5-san@euskadi.eus); Diagnosis of gestational diabetes mellitus: evaluation of the new IADPSG criteria; 2020; OSTEBA (ES)","Diagnóstico de la Diabetes Mellitus Gestacional: evaluación de los nuevos criterios IADPSG (Informe nº: Osteba E-14-21)","","","","","Spain","","2014","2026-01-08 01:30:59","2026-01-08 01:30:59","","","","","","","","","","","","","","","Spanish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S3G3WJH5","webpage","2004","Marta Lopez de Argumedo (osteba5-san@euskadi.eus); PREIMPLANTATIONAL DIAGNOSIS OF FRAGILE CHROMOSOME X CARRIERS AND OTHER HEREDITARY DISORDERS IN ARTIFICIAL FERTILISATION TECHNIQUES; 2020; OSTEBA (ES)","Diagnóstico preimplantacional de portadores de cromosoma X frágil y otros trastornos hereditarios en técnicas de fecundación artificial  (Informe nº: Osteba D-05-01)","","","","","Spain","","2004","2026-01-08 01:31:00","2026-01-08 01:31:00","","","","","","","","","","","","","","","Spanish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZAM7FK36","webpage","2013","Marta Lopez de Argumedo (osteba5-san@euskadi.eus); Diagnosis and drugs consumption for Alzheimer's disease in the Basque Country; 2020; OSTEBA (ES)","Diagnóstico y consumo de fármacos para la enfermedad de Alzheimer en el País Vasco (Informe nº: Osteba EKU I12-03)","","","","","Spain","","2013","2026-01-08 01:31:00","2026-01-08 01:31:00","","","","","","","","","","","","","","","Spanish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HTLPPN4W","webpage","","Ina Kopp (imwi@awmf.org); Diagnosis of primary immunodeficiency - clarification of susceptibility to infection, immune dysregulation and other symptoms of primary immunodeficiency","Diagnostik auf Vorliegen eines primären Immundefekts - Abklärung von Infektionsanfälligkeit, Immundysregulation und weiteren Symptomen von primären Immundefekten. S2k-LL (API)","","","","","","","","2026-01-08 01:31:00","2026-01-08 01:31:00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q4PLEYR5","webpage","2019","Ina Kopp (imwi@awmf.org); Diagnostics for suspected beta-lactam antibiotic hypersensitivity; 30/06/2026; 2020; AWMF (DE)","Diagnostik bei Verdacht auf eine Betalaktamantibiotika-Überempfindlichkeit. S2k-LL (DGAKI)","","","","","Germany","","2019","2026-01-08 01:31:00","2026-01-08 01:31:00","","","","","","","","","","","","","","","German","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9ALVSQ7V","webpage","2020","Ina Kopp (imwi@awmf.org); Diagnosis of Idiopathic Pulmonary Fibrosis; 15/09/2025; 2020; AWMF (DE)","Diagnostik der Idiopathischen Lungenfibrose. S2k-LL (DGP)","","","","","Germany","","2020","2026-01-08 01:31:39","2026-01-08 01:31:39","","","","","","","","","","","","","","","German","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TYLNSSKQ","webpage","","Ina Kopp (imwi@awmf.org); Diagnosis of growth hormone deficiency in childhood and adolescence","Diagnostik des Wachstumshormonmangels im Kindes- und Jugendalter. S2e-LL (DGKED)","","","","","","","","2026-01-08 01:31:39","2026-01-08 01:31:39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N88T2EPJ","webpage","","Ina Kopp (imwi@awmf.org); Diagnosis and anti-inflammatory treatment for uveitis in juvenile idiopathic arthritis","Diagnostik und antientzündliche Therapie der Uveitis bei juveniler idiopathischer Arthritis. S2k-LL (DOG)","","","","","","","","2026-01-08 01:31:39","2026-01-08 01:31:39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6EHDNVP9","webpage","2011","Ina Kopp (imwi@awmf.org); Diagnosis and assessment of asbestos-related occupational diseases; 31/08/2026; 2020; AWMF (DE)","Diagnostik und Begutachtung asbestbedingter Berufskrankheiten. S2k-LL (DGAUM, DGP)","","","","","Germany","","2011","2026-01-08 01:31:40","2026-01-08 01:31:40","","","","","","","","","","","","","","","German","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J22MHNZ6","webpage","","Ina Kopp (imwi@awmf.org); Diagnosis and assessment of occupational disease No. 4101 Quartz dust disease (silicosis) of the Occupational Diseases Ordinance","Diagnostik und Begutachtung der Berufskrankheit Nr. 4101 Quarzstaublungenerkrankung (Silikose) der Berufskrankheitenverordnung . S2k-LL (DGP)","","","","","","","","2026-01-08 01:31:40","2026-01-08 01:31:40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A3EBPQ8A","webpage","","Ina Kopp (imwi@awmf.org); Diagnosis and treatment of reading and/or spelling disorders; 2020; AWMF (DE)","Diagnostik und Behandlung bei der Lese- und/oder Rechtschreibstörung. S3-LL (DGKJP)","","","","","Germany","","","2026-01-08 01:31:40","2026-01-08 01:31:40","","","","","","","","","","","","","","","German","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SLXJTJ6P","webpage","2018","Ina Kopp (imwi@awmf.org); Diagnosis and treatment of dyscalculia; 31/12/2026; 2020; AWMF (DE)","Diagnostik und Behandlung der Rechenstörung. S3-LL (DGKJP)","","","","","Germany","","2018","2026-01-08 01:31:40","2026-01-08 01:31:40","","","","","","","","","","","","","","","German","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L6UYM84G","webpage","","Ina Kopp (imwi@awmf.org); Diagnosis and treatment of bruxism; 31/12/2026; 2020; AWMF (DE)","Diagnostik und Behandlung des Bruxismus. S3-LL (DGZMK)","","","","","Germany","","","2026-01-08 01:31:40","2026-01-08 01:31:40","","","","","","","","","","","","","","","German","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"93CHVQV3","webpage","2019","Ina Kopp (imwi@awmf.org); Diagnosis and treatment of acute consequences of mental trauma; 2020; AWMF (DE)","Diagnostik und Behandlung von akuten Folgen psychischer Traumatisierung. S2k-LL (DeGPT)","","","","","Germany","","2019","2026-01-08 01:31:40","2026-01-08 01:31:40","","","","","","","","","","","","","","","German","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AFXH4KTB","webpage","","Ina Kopp (imwi@awmf.org); Diagnosis and treatment of obsessive-compulsive disorder in childhood and adolescence","Diagnostik und Behandlung von Zwangsstörungen im Kindes- und Jugendalter. S3-LL (DGKJP)","","","","","","","","2026-01-08 01:31:41","2026-01-08 01:31:41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AEHK7SIX","webpage","","Ina Kopp (imwi@awmf.org); Diagnosis and intervention for attachment disorders in childhood and adolescence (reactive attachment disorder and social attachment disorder with disinhibition); 2022","Diagnostik und Intervention bei Bindungsstörungen im Kindes- und Jugendalter (reaktive Bindungsstörung und soziale Bindungsstörung mit Enthemmung). S2k-LL (DGKJP)","","","","","Germany","","","2026-01-08 01:31:41","2026-01-08 01:31:41","","","","","","","","","","","","","","","German","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2LDQ5J3R","webpage","","Ina Kopp (imwi@awmf.org); Diagnosis and management of fetal anemia; 2024","Diagnostik und Management der Fetalen Anämie. S2e-LL (DEGUM)","","","","","Germany","","","2026-01-08 01:31:41","2026-01-08 01:31:41","","","","","","","","","","","","","","","German","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5ZKXPVH2","webpage","","Ina Kopp (imwi@awmf.org); Diagnosis and management of oral lichen planus; 2025; AWMF (DE)","Diagnostik und Management des oralen Lichen planus. S2k-LL (DGZMK, DDG)","","","","","Germany","","","2026-01-08 01:31:41","2026-01-08 01:31:41","","","","","","","","","","","","","","","German","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7TH2B276","webpage","2010","Regine Chenot (r.chenot@zzq-berlin.de); Diagnosis and management of precursor lesions of oral squamous cell carcinoma in Dental, Oral and Maxillofacial Medicine; 2020; ZZQ (DE)","Diagnostik und Management von Vorläuferläsionen des oralen Plattenepithelkarzinoms in der Zahn-, Mund- und Kieferheilkunde","","","","","Germany","","2010","2026-01-08 01:31:41","2026-01-08 01:31:41","","","","","","","","","","","","","","","German","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JMVYK57R","webpage","2020","Ina Kopp (imwi@awmf.org); Diagnostics and management of precursor lesions of oral squamous cell carcinoma in dentistry, oral and maxillofacial medicine; 31/07/2027; 2020; AWMF (DE)","Diagnostik und Management von Vorläuferläsionen des oralen Plattenepithelkarzinoms in der Zahn-, Mund- und Kieferheilkunde. S2k-LL (DGMKG)","","","","","Germany","","2020","2026-01-08 01:31:42","2026-01-08 01:31:42","","","","","","","","","","","","","","","German","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CNQQ5NKE","webpage","","Ina Kopp (imwi@awmf.org); Diagnosis and therapy for fever without focus during granulocytopenia (pediatric oncology)","Diagnostik und Therapie bei Fieber ohne Fokus während der Granulozytopenie (Kinderonkologie).2k-LL (DGPI, GPOH, DGKJ)","","","","","","","","2026-01-08 01:31:42","2026-01-08 01:31:42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E63DKKSX","webpage","","Ina Kopp (imwi@awmf.org); Diagnosis and treatment of bipolar disorders; 2025; AWMF (DE)","Diagnostik und Therapie Bipolarer Störungen.S3-LL (DGPPN)","","","","","Germany","","","2026-01-08 01:31:42","2026-01-08 01:31:42","","","","","","","","","","","","","","","German","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"988MD38Q","webpage","","Ina Kopp (imwi@awmf.org); Diagnosis and treatment of adolescent kyphosis (Scheuermann's disease) in children and adolescents","Diagnostik und Therapie der Adoleszentenkyphose (Morbus Scheuermann) bei Kindern und Jugendlichen. S2k (DWG)","","","","","","","","2026-01-08 01:31:42","2026-01-08 01:31:42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y8SVVZU4","webpage","","Ina Kopp (imwi@awmf.org); Diagnosis and therapy of acute paraplegia","Diagnostik und Therapie der akuten Querschnittlähmung. S3-LL (DGN, DMGP)","","","","","","","","2026-01-08 01:31:43","2026-01-08 01:31:43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C9AXKUYI","webpage","","Ina Kopp (imwi@awmf.org); Diagnosis and therapy of alopecia areata; 2021; AWMF (DE)","Diagnostik und Therapie der Alopecia areataS3-LL (DDG)","","","","","Germany","","","2026-01-08 01:31:43","2026-01-08 01:31:43","","","","","","","","","","","","","","","German","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
